GameID,TitleEnglish,LaunchPrice,TotalSales
734,HUNTER X HUNTER dragon vein altar,6800,13467
737,Live World Soccer 2001,6980,51674
739,Muscle ranks MASSURUUOZU 21,6980,6741
741,Power Pro Baseball 8,6980,275293
745,Silent Hill 2,6980,124793
746,Silent Scope 2 INNOCENT SWEEPER,6800,4601
752,Magic Sports 2001 Professional Baseball,5800,8189
753,City ing manufacturers (matching manufacturers),5800,4953
754,Ace Combat 4,6800,357742
755,Klonoa 2,6800,74233
757,Time Crisis 2,9800,138217
762,SUPESUVINASU,5800,115049
763,BURABOMYUJIKKU,4980,62541
765,EXTERMINATION,6800,112830
766,Formula One 2001,5800,41999
767,Gran Turismo 3 A-Spec,6800,1437581
768,Hot Shots Golf 3,4980,921906
772,Mosquito,5800,160217
773,Okage,5800,76262
774,PaRappa the Rapper 2,4980,98255
775,Phase Paradox,6800,7458
776,PIPOSARU 2001,5800,120352
777,Rimo - Cocoron,5800,41473
778,Skygunner,5800,31529
779,SUKAIODESSEI,6800,13081
780,THE Yamanote Line to Train Simulator to Real,5800,6597
782,Tsugunai,5800,6261
787,Final Fantasy X,8800,2323463
788,Tokyo Bus Guide (Guide) from today and driver Kimi,5800,10448
790,Knockdown pachinko station V2 genius Vaca Bonn,5800,57470
792,Iron 1 (TETSUWAN) to train in the battle!,5980,5250
793,Midnight Club,5800,6027
794,The train GO! 3 commuter edition,6800,68443
795,The train GO! Shinkansen Chapter,6800,41141
796,"PHOENIX-J armored corps, ""an introduction Version""",1800,53636
797,Gallop Racer 5,6800,68077
798,Monster Rancher,6800,125949
800,Missing Blue,6800,37847
801,Story 3 to Heart Ranch lighting,6800,44888
802,The flowers and the sun and rain and,6800,5884
803,To be a pilot! 2,6800,67291
804,Mario Party DS,4800,2015390
805,Shin Sangoku Musou 5,7560,371443
806,Castlevania: The Dracula X Chronicles,5229,36011
807,Ratchet & Clank Future: Tools of Destruction,5980,39806
808,Ghost Recon: Advanced Warfighter 2,7140,22771
809,Prince Tennis Aim at The Victory!,4800,72858
814,Crash Bandicoot Advance,4800,109789
815,David 3 lovey-dovey take place ham in a large bowl adventure YU,4800,351273
818,Legend of Stafi,4800,422536
819,Derby Stallion Advance,5800,124261
821,Duel Monsters 7 Duel Urban Legend,4800,238112
822,Family Stadium Advance,4800,6715
823,Fire Emblem: The Sealed Sword,4800,345574
824,From TV Animation ONE PIECE: Nanatsu Large Treasure Island,4800,173162
826,Golden Sun: The Lost Age,4800,249684
829,Groove Adventure Rave to the light and darkness of Armageddon 2 to,4800,11272
830,GX KASUTAMUROBO GX,4800,148897
831,Harry Potter and the Chamber of Secrets,4800,44874
833,Hikaru no Go 2,4800,105527
834,It stands for super Shaman King occupancy determine 3,5800,8184
835,It stands for super Shaman King occupancy determine the 2,4800,62597
836,J League Pro Soccer Club! Advance,5800,13568
838,KAMAI our night to advance to,4800,13731
840,Kofta! Dream bunker survival!,4800,96948
841,Kururin Paradise,4800,80404
844,MEDAROTTOG Kabuto Version/ Version kuwagata,4800,49270
845,Mega Man & Bass,4800,91097
846,Mega Man Battle Network 3,4800,500001
847,Mega Man Zero,4800,231166
848,Mickey and Minney's Magical Quest,4800,52738
849,Mister Driller Wonderland of bacteria,4800,14779
850,Monster Gate,4800,8858
851,Monster Rancher Advance 2,5800,55135
853,Phoenix Wright: Ace Attorney – Justice For All,4800,116306
854,Phoenix Wright: Ace Attorney (Best Price),2980,66432
855,Pokémon Ruby/Sapphire,4800,5337045
857,Power Pro Pocket 4,5800,255010
858,Prince tennis genius Boys Academy,4800,231947
859,Professional baseball teams to conceive! Advance,5800,32031
860,Ramo Saku this UKIUKIKANIBARU,4800,6764
861,Samurai Evolution cherry country Geist,5980,20250
862,Shin Megami Tensei Devil Children: Light of the Statement,4800,6316
863,Shin Megami Tensei Devil Children: Shadowy Form,4800,6948
865,shot Beyblade 2002! A fierce battle! Team Battle! Huang Yong chapter – DAICHI Chapter / Blue Dragon Chapter / TAKAO Chapter,3980,7300
866,Shot Beyblade go! Super Battle magnetism!,4800,51675
867,Sonic Advance 2,5800,176541
868,Kirby: Nightmare in Dream Land,4800,832901
869,Street Fighter Alpha 3 Upper,4800,5025
871,Super devildom village R,4800,7606
872,Super Mario Advance 3,4800,526458
873,Super Robot Wars Original Generation,5800,208078
874,Super Robot Wars R,5800,285314
875,Tales of the drill WARUDONARI Dungeon 2,4800,163043
877,Waywardness FEARIMIRUMO in Pok! Legend of the golden maraca,4800,104319
879,Zero black matrix,5800,36947
881,Beach Spikers,6800,6162
882,Bomberman Generation,6800,50856
883,Capcom vs SNK Millionaire Fighting 2001,4800,6571
886,Disney Sports: Soccer,6800,6094
890,From TV Animation One Piece Treasure Battle!,6800,251982
893,Mario Party 4,6800,902348
894,Disney's Magical Mirror Starring Mickey Mouse,6800,41693
895,Momotarou Dentetsu 11: Black Bombie Shutsugen no Kan,6800,69904
896,Phantasy Star Online: Episode 1 & 2,6800,138277
897,Power Pro Baseball 9,6800,105919
899,Resident Evil 0,7800,400750
901,Star Fox Adventures,6800,259067
902,Super Mario Sunshine,6800,789989
903,Super Monkey Ball 2,5800,35062
904,The Legend of Zelda: The Wind Waker,6800,742609
905,Ultimate Muscle: Legends vs. New Generation,6800,57147
907,Wrestlemania X8,6800,7511
908,Yu-Gi-Oh Falsebound Kingdom Fictional Kingdom Closed,6800,35463
909,ZOIDOPASASU,6800,50127
910,.hack// erosion pollution Vol. 3,5800,163010
911,.hack// malignant variant Vol. 2,5800,191463
912,.hack// spread Vol. 1,5800,254844
913,2002 FIFA World Cup,5800,143122
914,2002 J. League Pro Soccer Club!,6800,532060
915,3D Fight Tsukuru 2,7800,7612
918,Air,7200,36041
920,Argos fighters,6800,55326
922,Auto Modellista,6800,124913
923,BARUTAZUGETO DAKUARAIANSU,6800,6452
924,Beatmania IIDX 6th style new songs collection,6800,38132
926,Boku no Natsuyasumi 2,5800,379653
927,Breath of Fire V: Dragon Quarter,6800,140073
930,Clock Tower 3,6800,122022
931,Country living to the south of the island to the story,6800,4273
932,Culdcept Second Expansion,6800,79546
933,Dark Chronicle,5800,250038
938,Dragon Quest Characters: Torneko's Adventure 3,6800,504623
939,Taikou no Tetsujin,6980,743334
941,Dynasty Warriors 3 Premium Pack,9800,31879
943,EARODANSHINGU 4 New Generation,6800,41211
944,Energy airforce,6800,96275
945,Ever 17 – the out of infinity,6800,13065
947,Exciting PURORESU (PlayStation 2 the Best),2800,3287
950,FEVER6 SANKYO official pachinko simulation,5800,6041
951,FIFA 2003 Europe Soccer,6800,10035
953,Final Fantasy XI,7800,150079
955,G1 Jockey 3,6800,39693
957,Gallop Racer 6 Revolution,6800,116777
959,Guilty Gear IGUZEKUSU,6800,146814
960,God Million,3800,99044
963,Grand strategy 1941 to reverse the Pacific to,6800,11955
966,Gun Survivor 3: Dino Crisis,6800,76720
967,Gungrave,6800,79503
968,Harry Potter and the Chamber of Secrets,6800,46855
969,Heat eep! Pro Baseball 2002,6800,241397
970,Hot Shots Golf 3 (Mega Hits!),3980,304574
971,ICO (PlayStation 2 the Best),3000,8802
972,Innocent Black Detective,5800,38116
974,J-League Winning Eleven 6,6800,51496
976,Jissen Pachislot secrets! King savage beast S,3800,266895
978,JOJO strange golden whirlwind adventure,6800,155795
979,K-1 World Grand Prix 2002,6800,56851
983,King of the Coliseum (red) Japan to Pancras to disk,6800,106243
984,Kingdom Hearts,6800,840497
985,Kingdom Hearts: Final Mix,6800,358130
986,Knockdown pachinko station V5 Pink Lady,5800,33700
987,KONBATTOCHORO Q,6800,33399
989,Kudou Bondage second coming,5800,7072
991,Le Mans 24 Hours,6800,11143
992,Live Pachislot secrets! Aladdin A,3800,189909
995,Lupin III magic king's legacy,6980,240953
997,Marvel vs. Capcom 2,6800,115989
999,Medal of Honor: The Longest Day,6800,171641
1000,Metal Gear Solid 2 Substance,6800,147561
1002,Mick continued fondling strange Jin occasional mick,6800,10140
1004,Mobile Suit Gundam Guillen's ambition to Zion Revolutionary War Record,6800,371436
1005,Mobile Suit Gundam Senki,6800,381976
1006,Momotaro Railway 11 BURAKKUBONBI appearance! The volumes,6800,463492
1010,NBA Live 2003,6800,11909
1012,Ninja SARUTO,6800,4114
1014,Nobunaga's Ambition storm century with more powerful kit,10800,9878
1016,Only you RIBERUKURUSU drama with CD,7800,7789
1017,Pachislot Aruze Kingdom 7,5800,82840
1019,Pop'n Music 7,6800,31940
1020,Popolocrois to adventure to the beginning,5800,160487
1021,Power Pro Baseball 9,6800,423813
1022,Power Pro Baseball 9 decision edition,6800,124650
1023,Power Smash 2,5800,9022
1026,Project Minerva,6800,174506
1027,Rabbit wild,4800,7938
1028,Ratchet & Clank,5800,538029
1029,Reeve evil,5980,44605
1033,Robot Alchemic Drive,6800,17888
1035,Roommates – you keep a female high school students,6800,9111
1036,RPG Maker 5,7800,56517
1037,RS RAIDINGUSUPIRITTSU,6800,70989
1040,Sanyo pachinko Paradise 7 to Edo child has to source,4800,5382
1041,Sarugetchu 2,5800,269368
1043,SD Gundam G Generation Neo,6800,537229
1044,Seal God 2,6800,35171
1045,Shikigami no Shiro II,5800,38155
1046,Shinobi,6800,214774
1048,Simple 2000 Ultimate Vol. 3 The fastest! King family car to the French legend to shame-law,2000,82590
1049,Simple 2000 Ultimate Vol. 5 Love mahjongg,2000,13218
1050,Simple 2000 Vol. 12 The Quiz 2000,2000,3315
1052,Simple 2000 Vol. 9 The Bittersweet Fools The Romantic Adventure,2000,4564
1056,Story 3 to Heart Ranch Lighting (PlayStation 2 the Best),2800,3026
1057,Suikoden III,6800,377729
1058,Super Battle Seal God,5800,6848
1060,SUREDDOKARAZU goodbye to the other side,6800,5302
1061,Swordsman 2,6800,165415
1062,Tales of Destiny 2,6800,762861
1064,The Document of Metal Gear Solid 2,2980,13194
1065,The First Step: Victorious Boxers CHAMPIONSHIP VERSION (PlayStation 2 the Best),2800,193986
1066,The King of Fighters 2000,6800,37316
1067,The train GO! Summertime Chapter,6800,10425
1068,THE Train Simulator Real,5800,10368
1069,Then you have the FIFA World Cup project team coach,6800,106139
1070,To KAWARU Memories Off to you,6800,15136
1072,Tokimeki Memorial Girl's Side,6800,110628
1073,Tony Hawk's Pro Skater 3,5800,3938
1074,True soul Doo compass,6800,49250
1075,UFC2 Tapout,6800,8896
1076,Ultraman Fighting Evolution 2,6800,86180
1077,University city VARANOWARU,6800,12357
1078,Unlimited SaGa,6800,438413
1080,WARUDOFANTAJISUTA,6800,48949
1081,We KAMAI night 2 to prison island of rhymes to WARABE,6800,351608
1083,Winning Post 5 Maximum 2002,6800,55330
1084,Wonder Zone,4800,4919
1085,World Soccer Winning Eleven 6,6800,1115707
1086,World Soccer Winning Eleven 6 Final Evolution,6800,630793
1090,Yamasa Digi World 3,6800,109864
1091,Yamasa Digi World SP,4800,69796
1092,YUDI's studio to GURAMUNATO of Engineers to Alchemy,6800,66925
1093,ZEROYONCHAN PUSHIRIZU DORIFUTOCHANPU,6800,10161
1095,Crimson Sea,6800,16540
1097,Dead to Rights,6800,5945
1104,Jockey's Road,6800,5141
1105,KUREIJITAKUSHI three high roller,6800,12516
1108,O TO GI,6800,11090
1109,Panzer Dragoon Orta,6800,33439
1110,Phantom Crash,6800,6654
1112,Plexus MURAKUMO,6800,52436
1115,Sega GT 2002,6800,11337
1117,Shin Megami Tensei NINE,7800,38108
1118,Steel Battalion,19800,15092
1121,Dynasty Warriors 3 Tsutae Masaru,3980,727488
1122,Castlevania - dawn month's Waltz (minuet),4800,41049
1123,Core II Medarotto Kabuto Version / Version kuwagata,4800,8627
1125,Hamtaro: Rainbow Rescue,4800,293495
1126,DEN DZI YARASUJI to her on the ropes - to kneel on the history of the strongest,4800,110015
1127,Detective Conan targeted by detective,4800,37697
1128,Inuyasha-coaster ride through the trap! Invitation to the forest strayed,4800,34885
1129,Donkey Kong Country,4800,251878
1130,Dragon Drive World D Break,4800,9592
1131,Dragon Quest Monsters: Caravan Heart,5980,593458
1132,Dragon Quest: Slime Morimori,5800,346190
1133,Duel Masters,4800,106309
1134,Duel Monsters 8 to ruin the great false god,4800,118122
1135,Duel Monsters International World Wide,4800,58798
1136,F-Zero Falcon legend,4800,9056
1137,Final Fantasy Tactics Advance,5800,441926
1138,Fire Emblem: Blazing Sword,4800,265286
1139,From TV Animation One Piece Young Girl! King of Berry,4800,41216
1140,Get Backers regain shop black eye sealed,4980,7106
1141,Get Backers regain shop Metropolis region operational!,4800,5724
1142,Golden Bell Gasch! UNARE! Friendship surprise,4800,239606
1143,Kamen Rider 555,5800,91396
1144,Kofta! 2 to the black queen and to the bank and Van,4980,114145
1146,Kofta! 3 granulated mystery kingdom,4980,185681
1147,Legend of Stafi 2,4800,396294
1149,"Marie, Erie & anise message from the studio to breeze through",5800,9470
1150,Mario & Luigi: Superstar Saga,4800,438781
1151,Mega Man EXE 3 Black,4800,168946
1152,Mega Man EXE 4 Tournament Blue Moon / Red Sun,4800,928850
1153,Mega Man EXE Battle Chip GP,4800,44844
1154,Mega Man Zero 2,4800,158479
1155,Mermaid Melody PICHIPICHI pitch,4980,5620
1156,Metal Max 2 break,4800,9524
1157,Metroid Fusion,4800,155528
1159,Mother 1+2,4800,278225
1160,Naruto full ninja art! The strongest ninja big rally,4800,191577
1161,Naruto: Aino Hectar Senki,4800,130714
1162,Onimusha Tactics,4800,13735
1163,Oriental Blue - Blue,4800,56378
1164,Pokémon Pinball Ruby and Sapphire,4800,406447
1165,Power Pro Pocket 5,4800,239979
1166,Power Pro Pocket 6,4980,265138
1167,Q detective academy to name the detective Kimi!,4980,6366
1168,Ranch story minerals found in our town,4800,161430
1169,Ranch story minerals found in the town were For Girl,4800,108362
1171,RPG Maker Advance,5800,11015
1172,SD Gundam G Generation Advanced,5800,230569
1173,Shin Megami Tensei Devil Children: ice sheet,4800,3325
1174,Shining Soul 2,5980,13928
1175,sister princess to Re Pure,4800,8900
1176,Sonic Battle,4980,8120
1178,Summon Night: Swordcraft Story,5800,75106
1179,Super Mario Advance 4,4800,718207
1180,Super Robot Wars D,5800,199607
1181,Sword of Mana,5800,277634
1182,Tales of Phantasia,4800,134608
1183,Tales of the World to SAMONAZU to RINEJI,4800,52102
1184,Tennis prince 2003 COOLBLUE - PASSIONRED,4800,172134
1185,The Legend of Zelda: A Link to the Past & Four Swords,4800,293989
1186,There were sun,4980,87925
1188,"WarioWare, Inc.",4800,622898
1189,Waywardness fairy MIRUMO in Pok! To opponents until it is achieved through,5800,39182
1191,Zoids Saga II,4800,32954
1192,Animal Crossing e+,6800,386258
1193,Baten Kaitos,6980,108615
1194,Billy Hatcher and the Giant Egg,6980,10074
1195,Brave Medarotto,6800,7331
1196,DOKAPON DX Osny over the world is full of,6800,32335
1197,Donkey Konga,6800,427096
1198,Enter the Matrix,6800,4807
1199,Expression of God's Castle II,6800,7803
1200,F-Zero GX,5800,100981
1201,Family Stadium 2003,6800,15622
1202,Far East of Eden II MANJI MARU,4980,34696
1203,Final Fantasy Crystal Chronicles,6800,354991
1204,Giftpia,5800,69714
1206,Hikaru no Go 3,6800,5784
1208,Kingdom of professional baseball Shinzi Mizushima professional baseball All-Stars VS,6980,6677
1209,Kirby Air Ride,5800,422311
1211,Mario Golf: Toadstool Tour,6800,192802
1212,Mario Kart: Double Dash!!,5800,825894
1213,Mario Party 5,5800,697462
1214,Mega Man EXE Transmission,5800,79360
1215,Metroid Prime,6800,78384
1216,Momotaro Railway 12 WEST Chapter I waited too!,6800,55799
1217,Naruto: Gekitou Ninja Taisen,6800,182420
1218,Naruto: Gekitou Ninja Taisen 2,6800,396608
1219,Nintendo Puzzle Collection,5800,110108
1220,One Piece Grand Battle 3,6800,155206
1221,P.N.03,5800,10569
1222,Phantasy Star Online: Episode 1&2+,3980,18869
1223,Phantasy Star Online: Episode 3 Card Revolution,6980,21064
1224,Pokémon Box Ruby & Sapphire,2000,231704
1225,Pokémon Channel,5800,66373
1226,Pokémon Colosseum,5800,656270
1227,Power Pro Baseball 10,6980,85783
1228,Harvest Moon: A Wonderful Life,6800,114678
1229,Resident Evil 2,4800,9372
1230,Resident Evil 3,4800,8691
1231,RUN II to Coll ten key to the secret,6800,9086
1232,Shaman King Soul Fight,6800,45471
1233,Sonic Adventure DX,6980,58977
1234,Soul Calibur II,6800,99256
1238,Tales of Symphonia,6800,311473
1240,Viewtiful Joe,6800,93563
1241,"WarioWare, Inc.: Mega Party Games",3800,400785
1242,World Soccer Winning Eleven 6 Final Evolution,6800,6371
1243,Zoids VS II,6800,36393
1244,.hack// absolute siege Vol. 4,5800,119881
1245,007: NightFire,6800,111256
1247,a worm! HOIHOI Mr.,6800,14576
1248,aimStrike! ENAJIEAFOSU,6800,37651
1249,All-Star Pro Wrestling III,7800,50798
1250,Anubis Zone of the Enders,6800,97296
1251,Anywhere together my real show of,5800,35889
1252,Arc the Lad: Spirit's Twilight,5800,185862
1253,Armored Core 3: Silent Line,6800,162143
1254,ASOBOU to dogs and to dogstation,4800,5110
1256,Boku Natsu Yasumi 2 (PlayStation 2 the Best),3000,8713
1257,Boli Roh Rose (glass Novara),6800,6378
1258,Bomberman Land 2,5980,69908
1259,Boy's Love Scramble! Academy Heaven,6800,9682
1260,Busin 0 Wizardry Alternative,6800,56969
1261,Cafe LittleWish to the magic recipe to,6800,5095
1262,Canvas to sepia to the motif,4980,4612
1263,Castlevania,6980,110740
1264,Chaos Legion,6800,94388
1265,Chobits to clubbing I only human to,6800,8964
1266,Choro Q HG4,6800,9105
1267,CR knockdown Kingdom who work Chapter blink topknot proficient 4,5800,45805
1268,Dance Dance Extreme,6800,11582
1269,Davy take three Derby horses to conceive!,6980,78066
1270,Dragon Ball Z: Budokai,6800,543312
1271,DCPS Da Capo Plus Situation,6800,45431
1272,DDRMAX2 Dance Dance Revolution 7th Mix,6800,7511
1273,DEKOTORA legend brilliant close to a man to dream,6800,77205
1275,Devil May Cry 2,7800,456824
1276,DIABOIZU fast break,6800,9721
1277,Disgaea,6800,124316
1278,Tenchu III,6800,250383
1279,DoDonPachi Dai Ou Jou,5800,37702
1280,Drag On Dragoon,6800,241014
1282,Drum master of blimey A new song full of spring festival,4500,407181
1283,Drum master of excited animation festival,3500,205130
1284,Drum master of number three honorable,4500,578993
1285,Dynasty Warriors 3 (Mega Hits!),3980,39072
1286,Dynasty Warriors 4,6800,1197349
1287,Dynasty Warriors 4 Premium Pack,9800,10264
1288,Dynasty Warriors 4 Tsutae Masaru,4280,531303
1289,Enter the Matrix,6800,92459
1290,EVE burst error plus,6800,39719
1291,Everyone prince,4980,13606
1293,EX Game of Life II,6800,81171
1294,Exciting Pro Wrestle 4,6800,63027
1295,F1 Career Challenge,6800,5468
1296,Fantasia RAZEFON,6800,10240
1297,Fantastic FOCHUN 2,7800,7179
1298,Far East of Eden II MANJI MARU,4980,162314
1299,FEVER7 SANKYO official pachinko simulation,5200,12426
1300,FEVER8 SANKYO official pachinko simulation,5200,6797
1301,Final Fantasy X (Mega Hits!),4800,199429
1302,Final Fantasy X-2,7800,1960937
1303,Final Fantasy XI / disk PlayOnline Entry,4800,3059
1305,Final Fantasy XI JIRATO phantom of extended data disk,3980,132055
1306,Fire Pro Wrestling Z,6800,61161
1307,Fireworks hundred Jing,4800,70725
1308,First Kiss story (Stories),7800,5715
1309,Fish Eyes 3 to storage of debris were to,6800,4413
1310,Formula One 2002,5800,6924
1311,From Sunrise Sunrise World War Hero,6800,39149
1312,Front Mission Force,6800,242438
1313,G-1 Jockey 3 2003,6800,20685
1314,G-taste JONG,6800,6728
1315,Galaxy Angel,6800,16549
1316,Generation of Chaos 3 to time to seal,6800,43830
1318,Girls righteousness Tsutae Tsune,4800,9943
1319,Guilty Gear IGUZEKUSU SHAPURIRODO,3980,91130
1321,Gran Turismo 4 Prologue,2980,747692
1322,Grand Theft Auto III,6800,358917
1323,Growlanser IV: Wayfarer of the time,6800,107134
1326,Gun Survivor 4: Resident Evil heroes Never Dies,6800,40622
1327,Heat eep! Pro Baseball 2003 Fall Festival nighter,5800,36688
1328,Heat eep! Pro Baseball 2003,6800,278079
1329,Her final weapons,6800,15147
1330,Hi key to warmth and fold in the ball to,7200,5672
1331,Hitman: Silent Assassin,6800,12175
1333,Hot Shots Golf 4,5800,1083079
1334,Hot Shots Golf Online,4800,60522
1336,I want to forever to Rumbling hearts,6800,19365
1337,Indigo from SHI,6800,7577
1338,Initial D Special Stage,6800,267091
1339,INTARUDO,6800,8001
1340,Iris,6800,6421
1341,It's easy! Pachislot declaration,5800,134371
1342,J League Winning Eleven Tactics,6980,94168
1343,J-Phoenix 2 prologue armored corps Version,4800,6318
1344,J. League Pro Soccer Club! 3,6800,507873
1345,Jissen Pachislot secrets! KINGUKYAMERU,3800,70442
1346,Jissen Pachislot secrets! Salaried Taro Kon,3800,166641
1347,Jissen Pachislot secrets! Savannah Park,3800,47635
1348,Journey the Beautiful World,4800,15653
1349,K-1 World Grand Prix 2003,6800,60865
1350,Kamen Rider justice lineage,6980,94432
1351,KIMAGURE Strawberry Cafe,4800,10939
1352,King of the Coliseum (Green) to Noah to disk x ZERO-ONE,6800,50286
